,words,ids,urls,messages
209,is,1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
210,"""",1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
211,+,1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
212,to_string(speific_CAGs);,1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
213,PRINT,1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
214,speific_CAGs;,1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
215,},1799,https://community.tigergraph.com/t/how-to-sum-over-a-vertexs-attribute/630,"Hi team   I want to create a sum over a vertex's attribute. I have vertex as ""CAG"" and it has attribute ""Member Count"" . Now I want to extract the sum of members where ""CAG"" is active. I have written following query but its throwing error. Can anyone help me with that?  CREATE QUERY Member_Count_Active_CAGs(String Client_name) FOR GRAPH CAG_Contract_Graph{   #Begin by initializing the set of all contracts   pp = {CAG.*};   #Get the number of specific type of CAG for a given client   speific_CAGs = SELECT sum(pp.Mbr_count) FROM pp:p WHERE pp.Search_Company == Client_name and pp.Active_or_InActive  == ""Active"";   PRINT ""Total Member Count of Active CAGs for "" + Client_name+ "" is "" + to_string(speific_CAGs);   PRINT speific_CAGs;   }"
216,Gotcha,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
217,:slight_smile:,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
218,Yeah,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
219,-,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
220,I,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
221,was,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
222,specifically,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
223,looking,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
224,for,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
225,a,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
226,way,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
227,to,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
228,"""debug""",1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
229,each,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
230,iteration,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
231,of,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
232,an,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
233,algorithm,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
234,so,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
235,I,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
236,wanted,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
237,to,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
238,inspect,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
239,how,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
240,each,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
241,iteration,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
242,effects,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
243,the,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
244,aggregators.,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
245,Thanks,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
246,a,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
247,lot,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
248,for,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
249,your,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
250,time,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
251,@rik,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
252,and,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
253,@mingxiwu!,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
254,I,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
255,really,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
256,appreciate,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
257,it!,1796,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"Gotcha :slight_smile: Yeah - I was specifically looking for a way to ""debug"" each iteration of an algorithm so I wanted to inspect how each iteration effects the aggregators.  Thanks a lot for your time @rik and @mingxiwu! I really appreciate it!"
258,This,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
259,was,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
260,really,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
261,interesting,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
262,as,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
263,it,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
264,demonstrates,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
265,an,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
266,enhancement,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
267,in,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
268,2.6,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
269,that,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
270,I,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
271,missed,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
272,but,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
273,it,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
274,really,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
275,makes,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
276,some,1795,https://community.tigergraph.com/t/using-vertex-set-accum-as-target-set/627,This was really interesting as it demonstrates an enhancement in 2.6 that I missed but it really makes some things much more elegant.   You can apply a vertex set as the target now. If you use the global accumulator as-is then it assumes it is a list of strings defining a set of types (which was an enhancement so we could parameterise the types for our standard algorithms).  But if you convert the accumulator to a vertex set using the curly-bracket syntax then you can use it directly. This fragment is legal syntax:      SetAccum<Vertex> @@target;     SetAccum<Vertex> @@source;     	     source_vset  = {@@source};     target_vset = {@@target};      frontier = SELECT u     FROM source_vset:u-()-target_vset:t;
